2.075131344145643819e+00,2.075131344145643819e+00,2.075131344145643819e+00,2.075131344145643819e+00,2.075131344145643819e+00,2.075131344145643819e+00
3.219999470959391541e+00,3.219999470959391541e+00,3.219999470959391541e+00,3.219999470959391541e+00,3.219999470959391541e+00,3.219999470959391541e+00
2.130889001207909139e+00,2.130889001207909139e+00,2.130889001207909139e+00,2.130889001207909139e+00,2.130889001207909139e+00,2.130889001207909139e+00
1.987773767325213825e+00,1.987773767325213825e+00,1.987773767325213825e+00,1.987773767325213825e+00,1.987773767325213825e+00,1.987773767325213825e+00
3.238472087880337469e-01,3.238472087880337469e-01,3.238472087880337469e-01,3.238472087880337469e-01,3.238472087880337469e-01,3.238472087880337469e-01
3.213417522352454703e-01,3.213417522352454703e-01,3.213417522352454703e-01,3.213417522352454703e-01,3.213417522352454703e-01,3.213417522352454703e-01
4.437141989593492153e-01,4.437141989593492708e-01,4.437141989593492153e-01,4.437141989593492153e-01,4.437141989593492153e-01,4.437141989593492153e-01
