3.880338773883091896e+00,2.050404965713052530e+00,3.880338773883093229e+00,3.969861138925813826e+00,3.880338773883090120e+00,3.969841011507621253e+00
4.382676974446717999e+00,3.200555944036459266e+00,4.382676974446717999e+00,4.397194283729781716e+00,4.382676974446717999e+00,4.397184243899867617e+00
3.483543749366569742e+00,2.115008892356985193e+00,3.483543749366569742e+00,3.533395937520205976e+00,3.483543749366571074e+00,3.533406296311249140e+00
3.385991594709557351e+00,1.965662991277442373e+00,3.385991594709557795e+00,3.445403779607547623e+00,3.385991594709557795e+00,3.445409470109218386e+00
2.962469312713335579e-01,3.134300311394407901e-01,2.962469312713332803e-01,3.423553106170029725e-01,2.962469312713333358e-01,3.423718526624252578e-01
2.966705125716125879e-01,3.075416016496911875e-01,2.966705125716126434e-01,3.312349091545286894e-01,2.966705125716126989e-01,3.312426138441863510e-01
3.553763294801579598e-01,4.174331700319003913e-01,3.553763294801579042e-01,3.669498833404782334e-01,3.553763294801579042e-01,3.669516458162630501e-01
